Date,FinancialYear,GAG Period,GAG Year & Period,ID
2005-09-26 00:00:00,05-06,04,FY 05-06- P04,450
2005-09-27 00:00:00,05-06,04,FY 05-06- P04,451
2005-09-28 00:00:00,05-06,04,FY 05-06- P04,452
2005-09-29 00:00:00,05-06,04,FY 05-06- P04,453
2005-09-30 00:00:00,05-06,04,FY 05-06- P04,454
2005-10-01 00:00:00,05-06,04,FY 05-06- P04,455
2005-10-02 00:00:00,05-06,04,FY 05-06- P04,456
2005-10-03 00:00:00,05-06,04,FY 05-06- P04,457
2005-10-04 00:00:00,05-06,04,FY 05-06- P04,458
2005-10-05 00:00:00,05-06,04,FY 05-06- P04,459
2005-10-06 00:00:00,05-06,04,FY 05-06- P04,460
2005-10-07 00:00:00,05-06,04,FY 05-06- P04,461
2005-10-08 00:00:00,05-06,04,FY 05-06- P04,462
2005-10-09 00:00:00,05-06,04,FY 05-06- P04,463
2005-10-10 00:00:00,05-06,04,FY 05-06- P04,464
2005-10-11 00:00:00,05-06,04,FY 05-06- P04,465
2005-10-12 00:00:00,05-06,04,FY 05-06- P04,466
2005-10-13 00:00:00,05-06,04,FY 05-06- P04,467
2005-10-14 00:00:00,05-06,04,FY 05-06- P04,468
2005-10-15 00:00:00,05-06,04,FY 05-06- P04,469
2005-10-16 00:00:00,05-06,05,FY 05-06- P05,470
2005-10-17 00:00:00,05-06,05,FY 05-06- P05,471
2005-10-18 00:00:00,05-06,05,FY 05-06- P05,472
2005-10-19 00:00:00,05-06,05,FY 05-06- P05,473
2005-10-20 00:00:00,05-06,05,FY 05-06- P05,474
2005-10-21 00:00:00,05-06,05,FY 05-06- P05,475
2005-10-22 00:00:00,05-06,05,FY 05-06- P05,476
2005-10-23 00:00:00,05-06,05,FY 05-06- P05,477
2005-10-24 00:00:00,05-06,05,FY 05-06- P05,478
2005-10-25 00:00:00,05-06,05,FY 05-06- P05,479
2005-10-26 00:00:00,05-06,05,FY 05-06- P05,480
2005-10-27 00:00:00,05-06,05,FY 05-06- P05,481
2005-10-28 00:00:00,05-06,05,FY 05-06- P05,482
2005-10-29 00:00:00,05-06,05,FY 05-06- P05,483
2005-10-30 00:00:00,05-06,05,FY 05-06- P05,484
2005-10-31 00:00:00,05-06,05,FY 05-06- P05,485
2005-11-01 00:00:00,05-06,05,FY 05-06- P05,486
2005-11-02 00:00:00,05-06,05,FY 05-06- P05,487
2005-11-03 00:00:00,05-06,05,FY 05-06- P05,488
2005-11-04 00:00:00,05-06,05,FY 05-06- P05,489
2005-11-05 00:00:00,05-06,05,FY 05-06- P05,490
2005-11-06 00:00:00,05-06,05,FY 05-06- P05,491
2005-11-07 00:00:00,05-06,05,FY 05-06- P05,492
2005-11-08 00:00:00,05-06,05,FY 05-06- P05,493
2005-11-09 00:00:00,05-06,05,FY 05-06- P05,494
2005-11-10 00:00:00,05-06,05,FY 05-06- P05,495
2005-11-11 00:00:00,05-06,05,FY 05-06- P05,496
2005-11-12 00:00:00,05-06,05,FY 05-06- P05,497
2005-11-13 00:00:00,05-06,06,FY 05-06- P06,498
2005-11-14 00:00:00,05-06,06,FY 05-06- P06,499
2005-11-15 00:00:00,05-06,06,FY 05-06- P06,500
2005-11-16 00:00:00,05-06,06,FY 05-06- P06,501
2005-11-17 00:00:00,05-06,06,FY 05-06- P06,502
2005-11-18 00:00:00,05-06,06,FY 05-06- P06,503
2005-11-19 00:00:00,05-06,06,FY 05-06- P06,504
2005-11-20 00:00:00,05-06,06,FY 05-06- P06,505
2005-11-21 00:00:00,05-06,06,FY 05-06- P06,506
2005-11-22 00:00:00,05-06,06,FY 05-06- P06,507
2005-11-23 00:00:00,05-06,06,FY 05-06- P06,508
2005-11-24 00:00:00,05-06,06,FY 05-06- P06,509
2005-11-25 00:00:00,05-06,06,FY 05-06- P06,510
2005-11-26 00:00:00,05-06,06,FY 05-06- P06,511
2005-11-27 00:00:00,05-06,06,FY 05-06- P06,512
2005-11-28 00:00:00,05-06,06,FY 05-06- P06,513
2005-11-29 00:00:00,05-06,06,FY 05-06- P06,514
2005-11-30 00:00:00,05-06,06,FY 05-06- P06,515
2005-12-01 00:00:00,05-06,06,FY 05-06- P06,516
2005-12-02 00:00:00,05-06,06,FY 05-06- P06,517
2005-12-03 00:00:00,05-06,06,FY 05-06- P06,518
2005-12-04 00:00:00,05-06,06,FY 05-06- P06,519
2005-12-05 00:00:00,05-06,06,FY 05-06- P06,520
2005-12-06 00:00:00,05-06,06,FY 05-06- P06,521
2005-12-07 00:00:00,05-06,06,FY 05-06- P06,522
2005-12-08 00:00:00,05-06,06,FY 05-06- P06,523
2005-12-09 00:00:00,05-06,06,FY 05-06- P06,524
2005-12-10 00:00:00,05-06,06,FY 05-06- P06,525
2005-12-11 00:00:00,05-06,07,FY 05-06- P07,526
2005-12-12 00:00:00,05-06,07,FY 05-06- P07,527
2005-12-13 00:00:00,05-06,07,FY 05-06- P07,528
2005-12-14 00:00:00,05-06,07,FY 05-06- P07,529
2005-12-15 00:00:00,05-06,07,FY 05-06- P07,530
2005-12-16 00:00:00,05-06,07,FY 05-06- P07,531
2005-12-17 00:00:00,05-06,07,FY 05-06- P07,532
2005-12-18 00:00:00,05-06,07,FY 05-06- P07,533
2005-12-19 00:00:00,05-06,07,FY 05-06- P07,534
2005-12-20 00:00:00,05-06,07,FY 05-06- P07,535
2005-12-21 00:00:00,05-06,07,FY 05-06- P07,536
2005-12-22 00:00:00,05-06,07,FY 05-06- P07,537
2005-12-23 00:00:00,05-06,07,FY 05-06- P07,538
2005-12-24 00:00:00,05-06,07,FY 05-06- P07,539
2005-12-25 00:00:00,05-06,07,FY 05-06- P07,540
2005-12-26 00:00:00,05-06,07,FY 05-06- P07,541
2005-12-27 00:00:00,05-06,07,FY 05-06- P07,542
2005-12-28 00:00:00,05-06,07,FY 05-06- P07,543
2005-12-29 00:00:00,05-06,07,FY 05-06- P07,544
2005-12-30 00:00:00,05-06,07,FY 05-06- P07,545
2005-12-31 00:00:00,05-06,07,FY 05-06- P07,546
2006-01-01 00:00:00,05-06,07,FY 05-06- P07,547
2006-01-02 00:00:00,05-06,07,FY 05-06- P07,548
2006-01-03 00:00:00,05-06,07,FY 05-06- P07,549
2006-01-04 00:00:00,05-06,07,FY 05-06- P07,550
2006-01-05 00:00:00,05-06,07,FY 05-06- P07,551
2006-01-06 00:00:00,05-06,07,FY 05-06- P07,552
2006-01-07 00:00:00,05-06,07,FY 05-06- P07,553
2006-01-08 00:00:00,05-06,08,FY 05-06- P08,554
2006-01-09 00:00:00,05-06,08,FY 05-06- P08,555
2006-01-10 00:00:00,05-06,08,FY 05-06- P08,556
2006-01-11 00:00:00,05-06,08,FY 05-06- P08,557
2006-01-12 00:00:00,05-06,08,FY 05-06- P08,558
2006-01-13 00:00:00,05-06,08,FY 05-06- P08,559
2006-01-14 00:00:00,05-06,08,FY 05-06- P08,560
2006-01-15 00:00:00,05-06,08,FY 05-06- P08,561
2006-01-16 00:00:00,05-06,08,FY 05-06- P08,562
2006-01-17 00:00:00,05-06,08,FY 05-06- P08,563
2006-01-18 00:00:00,05-06,08,FY 05-06- P08,564
2006-01-19 00:00:00,05-06,08,FY 05-06- P08,565
2006-01-20 00:00:00,05-06,08,FY 05-06- P08,566
2006-01-21 00:00:00,05-06,08,FY 05-06- P08,567
2006-01-22 00:00:00,05-06,08,FY 05-06- P08,568
2006-01-23 00:00:00,05-06,08,FY 05-06- P08,569
2006-01-24 00:00:00,05-06,08,FY 05-06- P08,570
2006-01-25 00:00:00,05-06,08,FY 05-06- P08,571
2006-01-26 00:00:00,05-06,08,FY 05-06- P08,572
2006-01-27 00:00:00,05-06,08,FY 05-06- P08,573
2006-01-28 00:00:00,05-06,08,FY 05-06- P08,574
2006-01-29 00:00:00,05-06,08,FY 05-06- P08,575
2006-01-30 00:00:00,05-06,08,FY 05-06- P08,576
2006-01-31 00:00:00,05-06,08,FY 05-06- P08,577
2006-02-01 00:00:00,05-06,08,FY 05-06- P08,578
2006-02-02 00:00:00,05-06,08,FY 05-06- P08,579
2006-02-03 00:00:00,05-06,08,FY 05-06- P08,580
2006-02-04 00:00:00,05-06,08,FY 05-06- P08,581
2006-02-05 00:00:00,05-06,09,FY 05-06- P09,582
2006-02-06 00:00:00,05-06,09,FY 05-06- P09,583
2006-02-07 00:00:00,05-06,09,FY 05-06- P09,584
2006-02-08 00:00:00,05-06,09,FY 05-06- P09,585
2006-02-09 00:00:00,05-06,09,FY 05-06- P09,586
2006-02-10 00:00:00,05-06,09,FY 05-06- P09,587
2006-02-11 00:00:00,05-06,09,FY 05-06- P09,588
2006-02-12 00:00:00,05-06,09,FY 05-06- P09,589
2006-02-13 00:00:00,05-06,09,FY 05-06- P09,590
2006-02-14 00:00:00,05-06,09,FY 05-06- P09,591
2006-02-15 00:00:00,05-06,09,FY 05-06- P09,592
2006-02-16 00:00:00,05-06,09,FY 05-06- P09,593
2006-02-17 00:00:00,05-06,09,FY 05-06- P09,594
2006-02-18 00:00:00,05-06,09,FY 05-06- P09,595
2006-02-19 00:00:00,05-06,09,FY 05-06- P09,596
2006-02-20 00:00:00,05-06,09,FY 05-06- P09,597
2006-02-21 00:00:00,05-06,09,FY 05-06- P09,598
2006-02-22 00:00:00,05-06,09,FY 05-06- P09,599
2006-02-23 00:00:00,05-06,09,FY 05-06- P09,600
2006-02-24 00:00:00,05-06,09,FY 05-06- P09,601
2006-02-25 00:00:00,05-06,09,FY 05-06- P09,602
2006-02-26 00:00:00,05-06,09,FY 05-06- P09,603
2006-02-27 00:00:00,05-06,09,FY 05-06- P09,604
2006-02-28 00:00:00,05-06,09,FY 05-06- P09,605
2006-03-01 00:00:00,05-06,09,FY 05-06- P09,606
2006-03-02 00:00:00,05-06,09,FY 05-06- P09,607
2006-03-03 00:00:00,05-06,09,FY 05-06- P09,608
2006-03-04 00:00:00,05-06,09,FY 05-06- P09,609
2006-03-05 00:00:00,05-06,10,FY 05-06- P10,610
2006-03-06 00:00:00,05-06,10,FY 05-06- P10,611
2006-03-07 00:00:00,05-06,10,FY 05-06- P10,612
2006-03-08 00:00:00,05-06,10,FY 05-06- P10,613
2006-03-09 00:00:00,05-06,10,FY 05-06- P10,614
2006-03-10 00:00:00,05-06,10,FY 05-06- P10,615
2006-03-11 00:00:00,05-06,10,FY 05-06- P10,616
2006-03-12 00:00:00,05-06,10,FY 05-06- P10,617
2006-03-13 00:00:00,05-06,10,FY 05-06- P10,618
2006-03-14 00:00:00,05-06,10,FY 05-06- P10,619
2006-03-15 00:00:00,05-06,10,FY 05-06- P10,620
2006-03-16 00:00:00,05-06,10,FY 05-06- P10,621
2006-03-17 00:00:00,05-06,10,FY 05-06- P10,622
2006-03-18 00:00:00,05-06,10,FY 05-06- P10,623
2006-03-19 00:00:00,05-06,10,FY 05-06- P10,624
2006-03-20 00:00:00,05-06,10,FY 05-06- P10,625
2006-03-21 00:00:00,05-06,10,FY 05-06- P10,626
2006-03-22 00:00:00,05-06,10,FY 05-06- P10,627
2006-03-23 00:00:00,05-06,10,FY 05-06- P10,628
2006-03-24 00:00:00,05-06,10,FY 05-06- P10,629
2006-03-25 00:00:00,05-06,10,FY 05-06- P10,630
2006-03-26 00:00:00,05-06,10,FY 05-06- P10,631
2006-03-27 00:00:00,05-06,10,FY 05-06- P10,632
2006-03-28 00:00:00,05-06,10,FY 05-06- P10,633
2006-03-29 00:00:00,05-06,10,FY 05-06- P10,634
2006-03-30 00:00:00,05-06,10,FY 05-06- P10,635
2006-03-31 00:00:00,05-06,10,FY 05-06- P10,636
2006-04-01 00:00:00,05-06,10,FY 05-06- P10,637
2006-04-02 00:00:00,05-06,11,FY 05-06- P11,638
2006-04-03 00:00:00,05-06,11,FY 05-06- P11,639
2006-04-04 00:00:00,05-06,11,FY 05-06- P11,640
2006-04-05 00:00:00,05-06,11,FY 05-06- P11,641
2006-04-06 00:00:00,05-06,11,FY 05-06- P11,642
2006-04-07 00:00:00,05-06,11,FY 05-06- P11,643
2006-04-08 00:00:00,05-06,11,FY 05-06- P11,644
2006-04-09 00:00:00,05-06,11,FY 05-06- P11,645
2006-04-10 00:00:00,05-06,11,FY 05-06- P11,646
2006-04-11 00:00:00,05-06,11,FY 05-06- P11,647
2006-04-12 00:00:00,05-06,11,FY 05-06- P11,648
2006-04-13 00:00:00,05-06,11,FY 05-06- P11,649
2006-04-14 00:00:00,05-06,11,FY 05-06- P11,650
2006-04-15 00:00:00,05-06,11,FY 05-06- P11,651
2006-04-16 00:00:00,05-06,11,FY 05-06- P11,652
2006-04-17 00:00:00,05-06,11,FY 05-06- P11,653
2006-04-18 00:00:00,05-06,11,FY 05-06- P11,654
2006-04-19 00:00:00,05-06,11,FY 05-06- P11,655
2006-04-20 00:00:00,05-06,11,FY 05-06- P11,656
2006-04-21 00:00:00,05-06,11,FY 05-06- P11,657
2006-04-22 00:00:00,05-06,11,FY 05-06- P11,658
2006-04-23 00:00:00,05-06,11,FY 05-06- P11,659
2006-04-24 00:00:00,05-06,11,FY 05-06- P11,660
2006-04-25 00:00:00,05-06,11,FY 05-06- P11,661
2006-04-26 00:00:00,05-06,11,FY 05-06- P11,662
2006-04-27 00:00:00,05-06,11,FY 05-06- P11,663
2006-04-28 00:00:00,05-06,11,FY 05-06- P11,664
2006-04-29 00:00:00,05-06,11,FY 05-06- P11,665
2006-04-30 00:00:00,05-06,12,FY 05-06- P12,666
2006-05-01 00:00:00,05-06,12,FY 05-06- P12,667
2006-05-02 00:00:00,05-06,12,FY 05-06- P12,668
2006-05-03 00:00:00,05-06,12,FY 05-06- P12,669
2006-05-04 00:00:00,05-06,12,FY 05-06- P12,670
2006-05-05 00:00:00,05-06,12,FY 05-06- P12,671
2006-05-06 00:00:00,05-06,12,FY 05-06- P12,672
2006-05-07 00:00:00,05-06,12,FY 05-06- P12,673
2006-05-08 00:00:00,05-06,12,FY 05-06- P12,674
2006-05-09 00:00:00,05-06,12,FY 05-06- P12,675
2006-05-10 00:00:00,05-06,12,FY 05-06- P12,676
2006-05-11 00:00:00,05-06,12,FY 05-06- P12,677
2006-05-12 00:00:00,05-06,12,FY 05-06- P12,678
2006-05-13 00:00:00,05-06,12,FY 05-06- P12,679
2006-05-14 00:00:00,05-06,12,FY 05-06- P12,680
2006-05-15 00:00:00,05-06,12,FY 05-06- P12,681
2006-05-16 00:00:00,05-06,12,FY 05-06- P12,682
2006-05-17 00:00:00,05-06,12,FY 05-06- P12,683
2006-05-18 00:00:00,05-06,12,FY 05-06- P12,684
2006-05-19 00:00:00,05-06,12,FY 05-06- P12,685
2006-05-20 00:00:00,05-06,12,FY 05-06- P12,686
2006-05-21 00:00:00,05-06,12,FY 05-06- P12,687
2006-05-22 00:00:00,05-06,12,FY 05-06- P12,688
2006-05-23 00:00:00,05-06,12,FY 05-06- P12,689
2006-05-24 00:00:00,05-06,12,FY 05-06- P12,690
2006-05-25 00:00:00,05-06,12,FY 05-06- P12,691
2006-05-26 00:00:00,05-06,12,FY 05-06- P12,692
2006-05-27 00:00:00,05-06,12,FY 05-06- P12,693
2006-05-28 00:00:00,05-06,13,FY 05-06- P13,694
2006-05-29 00:00:00,05-06,13,FY 05-06- P13,695
2006-05-30 00:00:00,05-06,13,FY 05-06- P13,696
2006-05-31 00:00:00,05-06,13,FY 05-06- P13,697
2006-06-01 00:00:00,05-06,13,FY 05-06- P13,698
2006-06-02 00:00:00,05-06,13,FY 05-06- P13,699
2006-06-03 00:00:00,05-06,13,FY 05-06- P13,700
2006-06-04 00:00:00,05-06,13,FY 05-06- P13,701
2006-06-05 00:00:00,05-06,13,FY 05-06- P13,702
2006-06-06 00:00:00,05-06,13,FY 05-06- P13,703
2006-06-07 00:00:00,05-06,13,FY 05-06- P13,704
2006-06-08 00:00:00,05-06,13,FY 05-06- P13,705
2006-06-09 00:00:00,05-06,13,FY 05-06- P13,706
2006-06-10 00:00:00,05-06,13,FY 05-06- P13,707
2006-06-11 00:00:00,05-06,13,FY 05-06- P13,708
2006-06-12 00:00:00,05-06,13,FY 05-06- P13,709
2006-06-13 00:00:00,05-06,13,FY 05-06- P13,710
2006-06-14 00:00:00,05-06,13,FY 05-06- P13,711
2006-06-15 00:00:00,05-06,13,FY 05-06- P13,712
2006-06-16 00:00:00,05-06,13,FY 05-06- P13,713
2006-06-17 00:00:00,05-06,13,FY 05-06- P13,714
2006-06-18 00:00:00,05-06,13,FY 05-06- P13,715
2006-06-19 00:00:00,05-06,13,FY 05-06- P13,716
2006-06-20 00:00:00,05-06,13,FY 05-06- P13,717
2006-06-21 00:00:00,05-06,13,FY 05-06- P13,718
2006-06-22 00:00:00,05-06,13,FY 05-06- P13,719
2006-06-23 00:00:00,05-06,13,FY 05-06- P13,720
2006-06-24 00:00:00,05-06,13,FY 05-06- P13,721
2006-06-25 00:00:00,05-06,13,FY 05-06- P13,722
2006-06-26 00:00:00,05-06,13,FY 05-06- P13,723
2006-06-27 00:00:00,05-06,13,FY 05-06- P13,724
2006-06-28 00:00:00,05-06,13,FY 05-06- P13,725
2006-06-29 00:00:00,05-06,13,FY 05-06- P13,726
2006-06-30 00:00:00,05-06,13,FY 05-06- P13,727
2006-07-01 00:00:00,05-06,13,FY 05-06- P13,728
2006-07-02 00:00:00,06-07,01,FY 06-07- P01,729
2006-07-03 00:00:00,06-07,01,FY 06-07- P01,730
2006-07-04 00:00:00,06-07,01,FY 06-07- P01,731
2006-07-05 00:00:00,06-07,01,FY 06-07- P01,732
2006-07-06 00:00:00,06-07,01,FY 06-07- P01,733
2006-07-07 00:00:00,06-07,01,FY 06-07- P01,734
2006-07-08 00:00:00,06-07,01,FY 06-07- P01,735
2006-07-09 00:00:00,06-07,01,FY 06-07- P01,736
2006-07-10 00:00:00,06-07,01,FY 06-07- P01,737
2006-07-11 00:00:00,06-07,01,FY 06-07- P01,738
2006-07-12 00:00:00,06-07,01,FY 06-07- P01,739
2006-07-13 00:00:00,06-07,01,FY 06-07- P01,740
2006-07-14 00:00:00,06-07,01,FY 06-07- P01,741
2006-07-15 00:00:00,06-07,01,FY 06-07- P01,742
2006-07-16 00:00:00,06-07,01,FY 06-07- P01,743
2006-07-17 00:00:00,06-07,01,FY 06-07- P01,744
2006-07-18 00:00:00,06-07,01,FY 06-07- P01,745
2006-07-19 00:00:00,06-07,01,FY 06-07- P01,746
2006-07-20 00:00:00,06-07,01,FY 06-07- P01,747
2006-07-21 00:00:00,06-07,01,FY 06-07- P01,748
2006-07-22 00:00:00,06-07,01,FY 06-07- P01,749
2006-07-23 00:00:00,06-07,02,FY 06-07- P02,750
2006-07-24 00:00:00,06-07,02,FY 06-07- P02,751
2006-07-25 00:00:00,06-07,02,FY 06-07- P02,752
2006-07-26 00:00:00,06-07,02,FY 06-07- P02,753
2006-07-27 00:00:00,06-07,02,FY 06-07- P02,754
2006-07-28 00:00:00,06-07,02,FY 06-07- P02,755
2006-07-29 00:00:00,06-07,02,FY 06-07- P02,756
2006-07-30 00:00:00,06-07,02,FY 06-07- P02,757
2006-07-31 00:00:00,06-07,02,FY 06-07- P02,758
2006-08-01 00:00:00,06-07,02,FY 06-07- P02,759
2006-08-02 00:00:00,06-07,02,FY 06-07- P02,760
2006-08-03 00:00:00,06-07,02,FY 06-07- P02,761
2006-08-04 00:00:00,06-07,02,FY 06-07- P02,762
2006-08-05 00:00:00,06-07,02,FY 06-07- P02,763
2006-08-06 00:00:00,06-07,02,FY 06-07- P02,764
2006-08-07 00:00:00,06-07,02,FY 06-07- P02,765
2006-08-08 00:00:00,06-07,02,FY 06-07- P02,766
2006-08-09 00:00:00,06-07,02,FY 06-07- P02,767
2006-08-10 00:00:00,06-07,02,FY 06-07- P02,768
2006-08-11 00:00:00,06-07,02,FY 06-07- P02,769
2006-08-12 00:00:00,06-07,02,FY 06-07- P02,770
2006-08-13 00:00:00,06-07,02,FY 06-07- P02,771
2006-08-14 00:00:00,06-07,02,FY 06-07- P02,772
2006-08-15 00:00:00,06-07,02,FY 06-07- P02,773
2006-08-16 00:00:00,06-07,02,FY 06-07- P02,774
2006-08-17 00:00:00,06-07,02,FY 06-07- P02,775
2006-08-18 00:00:00,06-07,02,FY 06-07- P02,776
2006-08-19 00:00:00,06-07,02,FY 06-07- P02,777
2006-08-20 00:00:00,06-07,03,FY 06-07- P03,778
2006-08-21 00:00:00,06-07,03,FY 06-07- P03,779
2006-08-22 00:00:00,06-07,03,FY 06-07- P03,780
2006-08-23 00:00:00,06-07,03,FY 06-07- P03,781
2006-08-24 00:00:00,06-07,03,FY 06-07- P03,782
2006-08-25 00:00:00,06-07,03,FY 06-07- P03,783
2006-08-26 00:00:00,06-07,03,FY 06-07- P03,784
2006-08-27 00:00:00,06-07,03,FY 06-07- P03,785
2006-08-28 00:00:00,06-07,03,FY 06-07- P03,786
2006-08-29 00:00:00,06-07,03,FY 06-07- P03,787
2006-08-30 00:00:00,06-07,03,FY 06-07- P03,788
2006-08-31 00:00:00,06-07,03,FY 06-07- P03,789
2006-09-01 00:00:00,06-07,03,FY 06-07- P03,790
2006-09-02 00:00:00,06-07,03,FY 06-07- P03,791
2006-09-03 00:00:00,06-07,03,FY 06-07- P03,792
2006-09-04 00:00:00,06-07,03,FY 06-07- P03,793
2006-09-05 00:00:00,06-07,03,FY 06-07- P03,794
2006-09-06 00:00:00,06-07,03,FY 06-07- P03,795
2006-09-07 00:00:00,06-07,03,FY 06-07- P03,796
2006-09-08 00:00:00,06-07,03,FY 06-07- P03,797
2006-09-09 00:00:00,06-07,03,FY 06-07- P03,798
2006-09-10 00:00:00,06-07,03,FY 06-07- P03,799
2006-09-11 00:00:00,06-07,03,FY 06-07- P03,800
2006-09-12 00:00:00,06-07,03,FY 06-07- P03,801
2006-09-13 00:00:00,06-07,03,FY 06-07- P03,802
2006-09-14 00:00:00,06-07,03,FY 06-07- P03,803
2006-09-15 00:00:00,06-07,03,FY 06-07- P03,804
2006-09-16 00:00:00,06-07,03,FY 06-07- P03,805
2006-09-17 00:00:00,06-07,04,FY 06-07- P04,806
2006-09-18 00:00:00,06-07,04,FY 06-07- P04,807
2006-09-19 00:00:00,06-07,04,FY 06-07- P04,808
2006-09-20 00:00:00,06-07,04,FY 06-07- P04,809
2006-09-21 00:00:00,06-07,04,FY 06-07- P04,810
2006-09-22 00:00:00,06-07,04,FY 06-07- P04,811
2006-09-23 00:00:00,06-07,04,FY 06-07- P04,812
2006-09-24 00:00:00,06-07,04,FY 06-07- P04,813
2006-09-25 00:00:00,06-07,04,FY 06-07- P04,814
2006-09-26 00:00:00,06-07,04,FY 06-07- P04,815
2006-09-27 00:00:00,06-07,04,FY 06-07- P04,816
2006-09-28 00:00:00,06-07,04,FY 06-07- P04,817
2006-09-29 00:00:00,06-07,04,FY 06-07- P04,818
2006-09-30 00:00:00,06-07,04,FY 06-07- P04,819
2006-10-01 00:00:00,06-07,04,FY 06-07- P04,820
2006-10-02 00:00:00,06-07,04,FY 06-07- P04,821
2006-10-03 00:00:00,06-07,04,FY 06-07- P04,822
2006-10-04 00:00:00,06-07,04,FY 06-07- P04,823
2006-10-05 00:00:00,06-07,04,FY 06-07- P04,824
2006-10-06 00:00:00,06-07,04,FY 06-07- P04,825
2006-10-07 00:00:00,06-07,04,FY 06-07- P04,826
2006-10-08 00:00:00,06-07,04,FY 06-07- P04,827
2006-10-09 00:00:00,06-07,04,FY 06-07- P04,828
2006-10-10 00:00:00,06-07,04,FY 06-07- P04,829
2006-10-11 00:00:00,06-07,04,FY 06-07- P04,830
2006-10-12 00:00:00,06-07,04,FY 06-07- P04,831
2006-10-13 00:00:00,06-07,04,FY 06-07- P04,832
2006-10-14 00:00:00,06-07,04,FY 06-07- P04,833
2006-10-15 00:00:00,06-07,05,FY 06-07- P05,834
2006-10-16 00:00:00,06-07,05,FY 06-07- P05,835
2006-10-17 00:00:00,06-07,05,FY 06-07- P05,836
2006-10-18 00:00:00,06-07,05,FY 06-07- P05,837
2006-10-19 00:00:00,06-07,05,FY 06-07- P05,838
2006-10-20 00:00:00,06-07,05,FY 06-07- P05,839
2006-10-21 00:00:00,06-07,05,FY 06-07- P05,840
2006-10-22 00:00:00,06-07,05,FY 06-07- P05,841
2006-10-23 00:00:00,06-07,05,FY 06-07- P05,842
2006-10-24 00:00:00,06-07,05,FY 06-07- P05,843
2006-10-25 00:00:00,06-07,05,FY 06-07- P05,844
2006-10-26 00:00:00,06-07,05,FY 06-07- P05,845
2006-10-27 00:00:00,06-07,05,FY 06-07- P05,846
2006-10-28 00:00:00,06-07,05,FY 06-07- P05,847
2006-10-29 00:00:00,06-07,05,FY 06-07- P05,848
2006-10-30 00:00:00,06-07,05,FY 06-07- P05,849
2006-10-31 00:00:00,06-07,05,FY 06-07- P05,850
2006-11-01 00:00:00,06-07,05,FY 06-07- P05,851
2006-11-02 00:00:00,06-07,05,FY 06-07- P05,852
2006-11-03 00:00:00,06-07,05,FY 06-07- P05,853
2006-11-04 00:00:00,06-07,05,FY 06-07- P05,854
2006-11-05 00:00:00,06-07,05,FY 06-07- P05,855
2006-11-06 00:00:00,06-07,05,FY 06-07- P05,856
2006-11-07 00:00:00,06-07,05,FY 06-07- P05,857
2006-11-08 00:00:00,06-07,05,FY 06-07- P05,858
2006-11-09 00:00:00,06-07,05,FY 06-07- P05,859
2006-11-10 00:00:00,06-07,05,FY 06-07- P05,860
2006-11-11 00:00:00,06-07,05,FY 06-07- P05,861
2006-11-12 00:00:00,06-07,06,FY 06-07- P06,862
2006-11-13 00:00:00,06-07,06,FY 06-07- P06,863
2006-11-14 00:00:00,06-07,06,FY 06-07- P06,864
2006-11-15 00:00:00,06-07,06,FY 06-07- P06,865
2006-11-16 00:00:00,06-07,06,FY 06-07- P06,866
2006-11-17 00:00:00,06-07,06,FY 06-07- P06,867
2006-11-18 00:00:00,06-07,06,FY 06-07- P06,868
2006-11-19 00:00:00,06-07,06,FY 06-07- P06,869
2006-11-20 00:00:00,06-07,06,FY 06-07- P06,870
2006-11-21 00:00:00,06-07,06,FY 06-07- P06,871
2006-11-22 00:00:00,06-07,06,FY 06-07- P06,872
2006-11-23 00:00:00,06-07,06,FY 06-07- P06,873
2006-11-24 00:00:00,06-07,06,FY 06-07- P06,874
2006-11-25 00:00:00,06-07,06,FY 06-07- P06,875
2006-11-26 00:00:00,06-07,06,FY 06-07- P06,876
2006-11-27 00:00:00,06-07,06,FY 06-07- P06,877
2006-11-28 00:00:00,06-07,06,FY 06-07- P06,878
2006-11-29 00:00:00,06-07,06,FY 06-07- P06,879
2006-11-30 00:00:00,06-07,06,FY 06-07- P06,880
2006-12-01 00:00:00,06-07,06,FY 06-07- P06,881
2006-12-02 00:00:00,06-07,06,FY 06-07- P06,882
2006-12-03 00:00:00,06-07,06,FY 06-07- P06,883
2006-12-04 00:00:00,06-07,06,FY 06-07- P06,884
2006-12-05 00:00:00,06-07,06,FY 06-07- P06,885
2006-12-06 00:00:00,06-07,06,FY 06-07- P06,886
2006-12-07 00:00:00,06-07,06,FY 06-07- P06,887
2006-12-08 00:00:00,06-07,06,FY 06-07- P06,888
2006-12-09 00:00:00,06-07,06,FY 06-07- P06,889
2006-12-10 00:00:00,06-07,07,FY 06-07- P07,890
2006-12-11 00:00:00,06-07,07,FY 06-07- P07,891
2006-12-12 00:00:00,06-07,07,FY 06-07- P07,892
2006-12-13 00:00:00,06-07,07,FY 06-07- P07,893
2006-12-14 00:00:00,06-07,07,FY 06-07- P07,894
2006-12-15 00:00:00,06-07,07,FY 06-07- P07,895
2006-12-16 00:00:00,06-07,07,FY 06-07- P07,896
2006-12-17 00:00:00,06-07,07,FY 06-07- P07,897
2006-12-18 00:00:00,06-07,07,FY 06-07- P07,898
2006-12-19 00:00:00,06-07,07,FY 06-07- P07,899
